#element,configuration,UUID
V,X/Diamond,2ac828ad-3ef4-465d-94c8-c405026fd187
V,X/FCC,8a3fa756-1882-42bd-a56a-4cb27e52d7c7
V,X/SC,41c7e182-98b5-4b1c-9ac6-f6eb54f9fa1c
W,X/BCC,163b827d-0f46-43c9-8570-747804e9f116
W,X/Diamond,de70f028-c9f5-4a63-9892-d3e70bd1b856
W,X/FCC,5f6fe60b-3710-40ed-a7e3-831feb71baf3
W,X/SC,8c72e074-35b0-431a-9a27-93e2891265b5
Xe,X/BCC,cecfc0e8-b180-403f-bf1d-78324279c958
Xe,X/Diamond,a46113e7-1bcf-4c62-b951-9ecf84ad4672
Xe,X/FCC,ec9fb6e6-8cea-4fe2-a281-a47238098b80
Xe,X/SC,98c329ef-b9fd-4284-8996-cdb91f174790
Y,X/BCC,0a579b28-25e3-4e60-b93b-0c99b60cb551
Y,X/Diamond,57fcc0e5-bf52-4ca9-b220-7d2a446b4cd8
Y,X/FCC,d1d4dd20-dc49-464c-9ded-d3e603fe0453
Y,X/SC,5801826e-51cd-421f-87ec-76024e1d767e
Yb,X/BCC,60103f09-1643-4fbb-92e7-3efa3d562a9d
Yb,X/Diamond,1e186f17-519f-4133-aa1f-3b3ae1eb2d1e
Yb,X/FCC,b6440896-dfdf-49e8-b465-3219a9a3469f
Yb,X/SC,e1030620-dde8-4331-a188-01a437979224
Zn,X/BCC,ffda5552-1ded-4c50-978e-bb0c1e70d67b
Zn,X/Diamond,5300ba6c-267a-4853-80f2-f7601d4802dc
Zn,X/FCC,b8784d7a-555e-49f4-835a-9993d79b03e9
Zn,X/SC,8760799b-c828-495c-bbbb-cf2fdd99ea8d
Zr,X/BCC,47c22b97-0361-42f5-9598-96b8e4829a0c
Zr,X/Diamond,7ffc382e-8647-4bf6-96d5-fcc4bfaa2b56
Zr,X/FCC,c336e117-b4d5-4838-8a36-56da57a6af83
Zr,X/SC,248f5873-b736-4761-a44d-032deb050c21
