#element,configuration,UUID
U,X/BCC,9f280fca-a647-442e-ac56-30c8d56980b5
U,X/Diamond,50ec79b2-4dd5-46ab-800c-3d0b69637d62
U,X/FCC,67073e11-166a-44ab-b95e-7d73eb23ab1e
U,X/SC,dc95c1fc-ba3c-4eff-a1b0-91a559bcc02b
V,X/BCC,d7fd16a5-658d-4804-a3e3-1a2973ba2929
V,X/Diamond,fa890585-1ceb-4191-9b1d-95d59f6e7b66
V,X/FCC,1435325c-086e-4b48-b784-47208a354578
V,X/SC,6e42dbde-f98a-4c56-a91b-fecded99d8c2
W,X/BCC,3009f89b-5d40-4d57-a6d0-cb7a3838727c
W,X/Diamond,0b4a5ded-f687-4413-aa84-77f60eb30af5
W,X/FCC,5f5e6ce6-5c2c-4b5b-aef2-1190bf4d51c9
W,X/SC,2fd1cafa-faeb-4aa2-9757-dab3265ec14a
Xe,X/BCC,e58f6075-7f94-4d33-ac72-240fcb432ac0
Xe,X/Diamond,722bc4c7-b685-48e4-978d-fabb4c526ed1
Xe,X/FCC,a1bd12b8-c75f-4a8e-8ef2-cb0f3f331ed0
Xe,X/SC,1a11c656-9a74-4a83-bec7-8a9289724028
Y,X/BCC,8decf8f6-b18a-4fb0-bb6f-972d9c7d4e2a
Y,X/Diamond,1827cfab-dc02-4476-b092-41b4f16f8497
Y,X/FCC,535d247e-282e-4f71-95f8-4a8396cf9dfd
Y,X/SC,430db53d-7fc2-4c06-b976-56944abe22b8
Yb,X/BCC,d38aa848-534d-4f11-b0aa-973b2295534c
Yb,X/Diamond,b4d44ebb-c8fb-4ffd-b737-bd9a4da962ed
Yb,X/FCC,84bbd48d-ca7b-4ae0-b63f-936eaf8e2e6f
Yb,X/SC,6128a9f1-aa05-4a99-9f44-b4b959025626
Zn,X/BCC,b71d2385-4071-4b83-b96b-b7f8c2e4083a
Zn,X/Diamond,9e22c7f6-4dea-4e23-b3be-5f7f98d8934b
Zn,X/FCC,9fd7b00d-a3ed-43e2-a929-da52bb74c8c1
Zn,X/SC,b4fca1e8-62d8-4763-b489-7d915b31bc06
Zr,X/BCC,758fa1d7-a49a-4e99-9914-0151a7a17745
Zr,X/Diamond,dd9ef42a-80d8-4484-9602-8c89a24debd1
Zr,X/FCC,ffdf4064-62bc-45bd-945d-9d0f6eddcf47
Zr,X/SC,fe5acf19-2b73-4ece-ab7f-258c5cbe5570
