#element,configuration,UUID
In,XO,f08a06fa-74a6-4a27-a94b-111273f44772
In,XO2,7ae26145-a2af-4153-9ed8-2af3cab7b3f9
In,XO3,0efe2585-16d8-4d8c-b597-6b94eb733460
Ir,X2O,78ac0934-2cc1-4c53-9860-564d9bc9fc09
Ir,X2O3,f664eda3-2a85-41e8-9469-465a843e83fd
Ir,X2O5,1a9c5461-017d-4354-9939-bad2762ac3bf
Ir,XO,e70514ac-6758-4ea6-b9ab-334b24d38fc0
Ir,XO2,bd7af248-db18-4804-9906-109c764d9572
Ir,XO3,8fb40db2-235b-4e16-99df-eb6e4dfe4537
K,X2O,fb5cd537-882c-4abd-8f05-c9678c8c29b0
K,X2O3,5b9250e0-e3a9-4ad9-bce9-aca1a5a89c60
K,X2O5,4a2b6d7d-0a4a-41c0-b3e8-e4f800d44492
K,XO,9b90c81f-0209-4529-8475-78711b4f8759
K,XO2,cd31f37d-9225-4f09-bb9b-9c3f7d9406b3
K,XO3,1783b7a3-f836-4c76-bd92-b4722a4ca592
Kr,X2O,26ee51d6-06cd-41e7-830c-f0ed0712b236
Kr,X2O3,c437e87f-73d7-45d8-8b9f-278a782ffba6
Kr,X2O5,f57047e1-82fc-4182-be17-aac6061a9874
Kr,XO,646dfaf6-59ea-4be8-9daa-bf94fd39336f
Kr,XO2,0a560e51-03f0-46e3-94b2-3c0816d8d3b5
Kr,XO3,9d3be3e0-39ff-4e6c-a54c-c2dfb27af62f
La,X2O,5e2de6c6-2f80-456a-879f-ee158961fca1
La,X2O3,98a37c11-d799-4f88-a7bb-9b9b01dd955e
La,X2O5,7beef5d4-53c0-473d-8d4d-f15acafa6829
La,XO,fadbe4c6-c16e-4701-96dd-f14ce7b6d7c7
La,XO2,0759ff8f-3a50-407f-927e-e68e409efe97
La,XO3,049b314a-1d1b-47a4-a2f4-8647c65dc132
Li,X2O,8fe02012-8970-425c-a86a-4d8476c132cd
Li,X2O3,92b4a5df-bd14-46f1-b641-2898e0167169
Li,X2O5,facec078-6210-49b9-96f6-a702681035f1
Li,XO,bec4556f-6fe0-48f5-b123-d5c1c5fe6c82
Li,XO2,f30c938c-d775-4a99-9474-8e1ac3f3aa1b
Li,XO3,33658946-6b5d-41ff-b458-8757832e338f
Lu,X2O,2528b02f-5dde-4215-bd5f-d76a8c64608b
Lu,X2O3,41902756-e72e-4f3e-b224-fd015a515ac9
Lu,X2O5,48f0c4c6-8f7e-4c1b-ac39-037c81ce0c4e
Lu,XO,0262f37e-5394-4ad3-ad0b-5cfd1685cd3d
Lu,XO2,c16d6683-373e-43ee-8428-380a066cc93e
Lu,XO3,a1b48742-868b-4b9b-a1ed-d60e085a9ec6
Mg,X2O,bdcd7bf8-4cc0-4436-8cc9-2add5265a830
Mg,X2O3,a6bb427c-eaf3-48dc-a205-b5d4ca9ee43b
Mg,X2O5,72fa0024-c6cd-47f1-a1c6-97d72634d3a7
Mg,XO,ebadb544-93c9-4619-8154-3ac1bf42b55a
Mg,XO2,dfbc016b-5174-4eaf-a9f8-936314b555c7
Mg,XO3,8e11a79d-0c5f-4cb6-8bad-c9ad563e20d4
Mn,X2O,4c18905b-5eff-4e17-b521-24ad3d08c548
Mn,X2O3,1837d5b8-ee6a-48d5-8323-d01f34c35bb7
Mn,X2O5,0156b5d3-e903-4ad1-a5c4-8fd254d5abb5
Mn,XO,410120fc-fb4b-4ffc-a8c9-adb2bfe2601b
Mn,XO2,d3088e67-d8af-4eaa-a8fb-c07964e3997d
Mn,XO3,f6373657-25ab-44aa-a9cf-86e6ba26d4fb
Mo,X2O,559821ac-f7d6-49fa-825e-be5d26af637b
Mo,X2O3,acdcd18a-ada7-4150-9c43-a8e6c7fd8936
Mo,X2O5,d805927b-3e8b-449b-9742-cf68f1490547
Mo,XO,f054cd56-23e4-4a17-919e-35544bdf02c5
Mo,XO2,98da1e24-bfef-4e7f-be96-7c580ce45c22
Mo,XO3,1ca05543-c8aa-4b7b-b1e1-66de97f17dd0
N,X2O,8e0d2ac5-2526-4ac5-bf7c-a81104ca4a30
N,X2O3,af915a0e-20b2-41c9-928d-2f09001fdada
N,X2O5,381af619-31cd-4ee0-a3cd-48dde6a6ea72
N,XO,05b0d220-582f-4cca-abb2-befeaf510e76
N,XO2,daf130c6-1374-4efd-8236-892a2963acd7
N,XO3,eaab47b5-46e2-4817-ba3e-3810048e02c7
Na,X2O,1ed5d2be-e23e-4939-b172-aafbfc0c5b28
Na,X2O3,d44e1d3f-f097-47ca-8d2b-fbe06874ecaa
Na,X2O5,1f868126-6a9f-4362-96be-a0838737fd76
Na,XO,5547407a-2510-4d90-af50-42fe5b9f816f
Na,XO2,1ee52f4e-bcf7-4f9e-9bff-fb04e22a5d6c
Na,XO3,51b06d73-d432-497f-9fc7-edaf030673c5
Nb,X2O,0575da68-2a82-42ea-98fa-917c3d7740c3
Nb,X2O3,e8c461c3-0dd4-476d-be53-b0532d66fdd2
Nb,X2O5,a163663f-85a6-42fb-a567-820bf5677a6a
Nb,XO,64dba15e-2ac2-491e-90f6-a8bd536c9029
Nb,XO2,15e12b6b-60b7-4aaa-b5ff-897bf12b7b5a
Nb,XO3,5fd68227-7290-4879-8738-bd90003358f3
Nd,X2O,0a8c4809-b387-4ccc-a0d2-3a10547e21dd
Nd,X2O3,125cf1a5-690d-407f-8371-86c502d3d989
Nd,X2O5,628437db-f285-401a-b7dd-b6a7da493d2f
Nd,XO,f157fbbf-48ba-43ca-8a3a-c8416a81c3e0
Nd,XO2,c47deea5-0013-46d6-8ed4-55b2abc76eb6
Nd,XO3,f95932c9-095b-4c94-b13b-b5cee7b52c10
Ne,X2O,9caa9970-3fa8-4eb6-89f7-99b04c870f38
Ne,X2O3,484e4fe3-7eff-415d-af43-3405a2ccaf3f
Ne,X2O5,89552d47-9267-42c6-b3ce-73efa6dafb56
Ne,XO,4a0a5f45-6c7e-4b45-a5d9-75ede7f7f355
Ne,XO2,2e65d589-5f94-4a80-ad53-a175bd6aebf0
Ne,XO3,829cbd26-0e55-45a3-85d9-efdb71320050
Ni,X2O,3d68cec8-bec9-432a-a07d-4383b230aac9
Ni,X2O3,553d5f9d-c82f-4ff9-b251-17d60c4f13cb
Ni,X2O5,4a367e95-157a-4e16-a042-3534593643cb
Ni,XO,b370e61b-a544-4172-94b7-680fbae3e5af
Ni,XO2,40b21be6-b47e-4506-bbd9-b1d83753650d
Ni,XO3,ca63f9c8-bcb6-4b67-b813-ee5d3f934168
Np,X2O,2a7897fe-a971-4e7d-a110-061287a22be8
Np,X2O3,d5fd020e-1d36-4d64-9474-0b9ca7362095
Np,X2O5,f22c97f2-6730-4e8d-b201-78566bc07e57
Np,XO,5cee9982-6f5b-4049-8830-1573c9700ae4
Np,XO2,16e46464-09cc-413d-b64c-45a6a4ce3634
Np,XO3,ea495a65-69c2-4b56-90b5-94bbcc34cccc
O,X2O,1ca17a3e-c4e2-4628-8771-8b6e17b2e100
O,X2O3,91fea11c-44bf-4260-a28b-b7193c979625
O,X2O5,97875468-ed74-4a34-a4ef-0f8dfd98f3ea
O,XO,e92f774c-6e2d-459f-a0d7-42cb9d115f66
O,XO2,32ad2c3c-172c-4907-bd31-22f931472763
O,XO3,b3de94c4-4e97-4e03-b506-47026b079a92
Os,X2O,12f23b9b-c708-449b-a46b-171d23328bf2
Os,X2O3,51358901-e990-4300-9b52-33836a4d7f46
Os,X2O5,5ddd7049-d4bb-405d-861f-910f448bdae1
Os,XO,24ee0e2f-ac8f-47e2-a50b-f5bcb6e88100
Os,XO2,1faf8059-1a52-46d6-bfaf-7356974dd750
Os,XO3,5a18e161-969f-4bf1-a849-686bf9c7d7e1
P,X2O,6b2d10bf-b38b-4b02-bde8-68273d122a17
P,X2O3,c56ad1d6-8318-435d-8f45-fb806d0bb25c
P,X2O5,ee19df47-8d1e-4078-afd1-d3ad7467b302
P,XO,339415e7-05fe-4ec8-967b-ba1d51d4295b
P,XO2,c23d71fc-350b-444e-b9a1-619e5d49715d
P,XO3,fa79aa4d-6b2c-487e-a2b3-e6c0940d3aac
Pa,X2O,697add79-86fb-495c-8c02-c0f016b7eb86
Pa,X2O3,71970f4a-8690-46bf-828e-78b02ff6eadd
Pa,X2O5,942d322d-761d-4673-ad39-a13b872db803
Pa,XO,7d354181-b125-41dc-b4ec-5449dc4f9a2b
Pa,XO2,49df74e3-cfc9-40bf-9593-55feb6880e0b
Pa,XO3,bbf9b300-09a0-465b-8b5b-e8200a55e564
Pb,X2O,7d3eff51-2ded-4595-95b2-467dcb68d113
Pb,X2O3,8155b503-12b6-42dd-87ff-fb4259cb94dd
Pb,X2O5,670b1b57-e55f-44a3-9c90-494e06e219d6
Pb,XO,7d897a00-ce89-4bea-bb0e-0ba9dcfb15bb
Pb,XO2,4d6e2e61-2f71-46c2-9631-0876b78b21a1
Pb,XO3,b92d6486-3008-4a25-bae3-650be681b0f0
Pd,X2O,4280ed4c-50d7-43b0-88ea-c0894c9dc885
Pd,X2O3,638c44ae-74f1-4b65-9de4-e45a89eb39b7
Pd,X2O5,436e552a-229d-4f0e-9e80-81e133e46a6d
Pd,XO,449e2da1-fb4f-49a6-8f21-6a578a683f45
Pd,XO2,8e5c5237-5247-4044-b587-49a963f0dd02
Pd,XO3,25c23b46-7baf-413b-ad29-874b990b6dfe
Pm,X2O,c76ca545-d878-4b23-a04a-ef38f2a6a9a3
Pm,X2O3,9f9167b5-e454-4672-8704-aa358d36a0ac
Pm,X2O5,74fe175f-43cb-43ce-a620-77875ce9d3b9
Pm,XO,551dc5c7-8704-43fc-9f33-b9f2b59a351e
Pm,XO2,3fab42c9-d143-4d63-a50f-15e3fde35f34
Pm,XO3,4ae62e72-d63f-41ad-808e-65cb85e6b6b9
Po,X2O,a54dba78-d672-4752-a29b-4433928644af
Po,X2O3,765a2160-5df3-4526-b0ad-5ef0f3365925
Po,X2O5,29a15461-1543-427a-97b3-98729774f6bb
Po,XO,cbe3e213-33d9-4679-8754-d4459f18af76
Po,XO2,419b9e2a-5948-4f18-a431-639e6eaa6e22
Po,XO3,04609a14-6dda-43ac-92ea-ea28ca73c8e2
Pr,X2O,09733f45-de02-4a57-8e68-2b4c2e55ea82
Pr,X2O3,99229b8d-ce81-445f-8069-65bacc728f41
Pr,X2O5,f13c0501-6750-4b79-b238-6261b23d57bb
Pr,XO,d78bef3a-d720-42e8-92ed-5218d99f20e8
Pr,XO2,f5b05287-0624-480e-9167-d6db37a64189
Pr,XO3,ad929f66-07c0-4259-86e6-3e287a97bab0
Pt,X2O,b81955f7-c52e-4957-a6c7-8487d53b3982
Pt,X2O3,e3d15240-e645-4adc-99d9-e339749cf993
Pt,X2O5,04779971-298a-4437-9c05-8ce275920a38
Pt,XO,42667873-bc4d-485f-b520-6eada6b19924
Pt,XO2,452487a8-84d1-4cc4-8dc7-7973c442a18e
Pt,XO3,2072888e-d16f-462d-afc8-6adea4b4e04d
Pu,X2O,4dc46005-a552-4d32-9864-d7f69c4f2884
Pu,X2O3,1f0a39c0-5cfa-4370-90fe-0512c8ae0083
Pu,X2O5,113ec90b-38ca-449a-9c43-a6eceb0fcd05
Pu,XO,b2801f22-c41b-4187-a783-f0f1b5eaa823
Pu,XO2,346004d7-ceae-4fcf-afed-ad8e029e2616
Pu,XO3,bdf07db0-a8d1-4435-a629-5a2c1b5c1afe
Ra,X2O,4ae80ce7-4372-47e0-90d5-b6fd64b04064
Ra,X2O3,e210ee0a-d0af-4d54-8dd9-8d6d9fc4390b
Ra,X2O5,b8ed8c63-621d-4ed6-81bb-19ac41cc0a3b
Ra,XO,ad688c1f-d826-402a-94e1-7763723e0c5f
Ra,XO2,fe51fcd6-21b3-4170-b16f-ab0fa8d99ccd
Ra,XO3,637cfc32-122e-4904-ab34-6b8e3f31e52b
