#element,configuration,UUID
Pd,XO3,e5383c31-ca41-41f3-9717-ac3fce588014
Pm,X2O,02236b8f-245a-4434-a5f5-39090dc62698
Pm,X2O3,8579b679-b153-4007-a7d9-fe998df4538b
Pm,X2O5,4cfcc79e-69d1-4ee2-8fff-88ec1e2905c3
Pm,XO,716c3b38-c279-4716-8add-e33c115b0b39
Pm,XO2,3f95aa32-d197-4531-8b84-bb0dd67b6792
Pm,XO3,c3f3646b-2dd7-439e-9783-83df89a54fe9
Po,X2O,e48ec1e5-83ce-47e0-84d1-a082ea7f5ebe
Po,X2O3,23348f75-d7b3-48ba-8dd8-03208497e77e
Po,X2O5,384d65f1-df59-40ac-9c14-448199cc0826
Po,XO,c6492299-cc27-496d-86ea-b817aad2a038
Po,XO2,883749e1-29ad-43a8-a5ba-0cb568fc6445
Po,XO3,6ac29004-0af3-46da-86f5-2bf6a07d9288
Pr,X2O,55d62b8a-7dfa-4287-98c7-41b3265e18e8
Pr,X2O3,2eef4084-0895-4610-8004-7d68bac766af
Pr,X2O5,87e69634-a6d6-45fb-8fb4-4e613e2c17ed
Pr,XO,490984fd-e34a-4149-85ff-aca958927b5c
Pr,XO2,1ff04a74-83e3-4323-a39a-fce948cfe2ed
Pr,XO3,345ac32a-9c57-4971-8502-75a97620f5b1
Pt,X2O,2ced67e3-39e0-4cf5-9d3b-8f5fafb54574
Pt,X2O3,dbbc5085-d9b3-4120-ae76-c3ded1b0f166
Pt,X2O5,64b45442-43a6-453c-b484-2587d1102adb
Pt,XO,819c55f9-3936-4820-ba85-f23b39ad3c04
Pt,XO2,d42c52f8-fad5-4f54-a7d5-ae7cf39800bb
Pt,XO3,5e591ef1-e0d9-4acf-ad32-a36c7b4d3309
Pu,X2O,e88686ea-5001-4e40-87e2-0c02ef7492cf
Pu,X2O3,fef2f066-ee7a-4b8b-be11-d4d8597bca30
Pu,X2O5,633682e7-f786-41b6-a846-3559e4cef7d5
Pu,XO,42af5dce-9c93-4e51-8fed-04fd44266a7d
Pu,XO2,3526447a-353b-49ac-b0ca-8b7582ace871
Pu,XO3,8d20728b-357d-4961-a107-c7cc1c02fd0a
Ra,X2O,f4403668-a125-41f0-baec-c92bbf98fe06
Ra,X2O3,71bab567-bdb2-483f-9e71-6f3243fa09d1
Ra,X2O5,38296627-5d1a-4202-bfc6-67d8bcc41c86
Ra,XO,37555284-2aa1-470e-86ba-2a06f84aa659
Ra,XO2,cdc8b5d5-dd74-4b61-a8a1-8b0e83674e8b
Ra,XO3,f850bb87-b8c8-47bf-bcbb-7852f7f1161f
Rb,X2O,9a8a4ce5-673e-491d-abec-db9a4f9219df
Rb,X2O3,a8e2fd9c-5105-4f41-a017-e0efe88a8392
Rb,X2O5,aba4db35-9f41-42f4-93b3-3b00e98eab10
Rb,XO,c6f83b6c-07fc-4183-a0f0-a634d5419569
Rb,XO2,c587bef7-9a94-4c47-9c20-a9b84d69999a
Rb,XO3,5f3cf95f-d983-4018-9db5-969e7d1424ab
Re,X2O,026a4151-dd88-4bed-8740-7d093a6af0ff
Re,X2O3,209c5181-99ab-4695-ab8c-15aa7d72f749
Re,X2O5,143dea64-62e8-4008-af33-f66b8ca05f7e
Re,XO,3ee15759-c651-449d-81aa-ff76c8ef9174
Re,XO2,6227ea21-47b6-4587-abcf-4d2bc819c3df
Re,XO3,49dfb982-68fb-4d74-bb20-418004942f0f
Rh,X2O,6377dfa7-da75-429c-ab3d-93bee0967c1a
Rh,X2O3,3cdadd1b-ac54-4d7b-a91b-56607ad99294
Rh,X2O5,a0f640f9-9c35-4fc1-bbba-1716458ad4da
Rh,XO,efd71aca-0954-4119-92ff-d544a39e45a7
Rh,XO2,b0633ff8-51f0-41fe-b557-57c530cc43c5
Rh,XO3,9bb129a1-a0c1-4e01-b47a-4e634389e2d7
Rn,X2O,beaebd8d-441f-4c9e-a401-400c804acadf
Rn,X2O3,15f6c40e-e2f5-4ea9-99f0-5cb0d8692b7b
Rn,X2O5,38f14bb0-e9fe-4694-85e4-4edba56f322b
Rn,XO,a95b9f0e-e796-4767-9928-51136c2a9234
Rn,XO2,69dcc123-c38b-4300-b5c4-c648e74fac2b
Rn,XO3,91736db0-e410-4352-8145-d901579c0a9b
Ru,X2O,0caa9f70-fed0-444f-80fa-6b93a37c1b43
Ru,X2O3,3a74a1aa-ae98-4f0e-8d92-463ff4e8129a
Ru,X2O5,dc6287e8-731c-4293-b618-c833836a7b4a
Ru,XO,ee90cfe9-662d-495d-b1b0-4a98e787c65e
Ru,XO2,72ca0450-c6f4-4548-b850-5300452c80b5
Ru,XO3,c2831eed-c52f-4d16-b4d9-4342beec9268
S,X2O,c73abeff-eaee-413e-b505-bcc3df360ef3
S,X2O3,35a90d0a-d4bd-4169-953f-04078ebb6d0b
S,X2O5,3685f0dc-c768-4479-8cd0-1578e0d43a2e
S,XO,5e81b226-bf24-46f9-87e1-a4c27b0bfa70
S,XO2,54b9697a-e477-4b5c-8714-422eb91adbed
S,XO3,13723df5-9af2-4514-805c-886741fa4810
Sb,X2O,564eaa40-9f1f-40f0-a2eb-c6b0bda96d7f
Sb,X2O3,8ec7c775-ce61-4d49-989c-773222d3951e
Sb,X2O5,3b12f862-6426-4368-923d-9792407f6914
Sb,XO,ea0e2227-d09b-406a-8eff-2cc51f318f88
Sb,XO2,5d9054a9-bd2d-4416-a9ef-77031b694166
Sb,XO3,50472d8b-e278-451e-a9ab-b31f4ced1f03
Sc,X2O,e43eb930-7924-46d7-a857-a1c00401559f
Sc,X2O3,8ec24d62-95b2-4859-91cd-0df993a8f604
Sc,X2O5,6bdc5aaa-f585-41ee-ac3d-064aaad38492
Sc,XO,de71b5a9-6f59-4329-a4d8-63fb517af86b
Sc,XO2,b47765bb-bf17-42dd-bbb6-bd5db05f3d18
Sc,XO3,ac2413ac-34d0-419e-8074-cbfd2916b3b0
Se,X2O,fcd36ed7-2e2f-42b9-a160-6cbd25eda632
Se,X2O3,5484b66d-fa4d-4dbd-b6c9-0762c9bdf6b8
Se,X2O5,e4e9b72f-e2da-445f-848e-e7427fd573b6
Se,XO,2e0a18b7-a81f-46dc-93d1-5d9f7c37f815
Se,XO2,91fe40e6-7e87-48d1-b405-4bfec344b338
Se,XO3,f71dfdf6-0257-4d2f-b628-939577ec31f9
Si,X2O,f39df33b-2aa2-41bb-a1de-89a6dd8f4176
Si,X2O3,980bf0fd-61b9-49f2-8586-db724b7ef5ee
Si,X2O5,392adfb1-dd93-423e-9dfd-d65e0a7cccd5
Si,XO,97216e76-0533-4463-970d-4f485cbeac63
Si,XO2,db808b99-cbde-422b-996c-4812a8eb34de
Si,XO3,bf8ed283-a111-4c99-8f98-7fe87bdebeb5
Sm,X2O,a6708639-7740-4d9e-8f68-9d21a00a8c9a
Sm,X2O3,c540da12-aca3-4416-a6b0-993c864f99d9
Sm,X2O5,16c9e657-cce1-4156-8973-aaf5e4ea5c62
Sm,XO,3951335b-0b3d-4423-a71b-09de00a1fc4c
Sm,XO2,22221382-37c7-48a2-8291-4f11d33c411b
Sm,XO3,d2a6aafa-5b9e-4052-bc8b-17aa9138fc34
Sn,X2O,d31d374c-f6e5-4add-823d-b74e0b156ae2
Sn,X2O3,fe4412cd-c37a-410b-ae08-c7ccdbeecdfb
Sn,X2O5,1b1ba014-f1a6-4d23-8548-bf576e500ddb
Sn,XO,e04e15e1-4d08-45e2-8097-38191b53c9c9
Sn,XO2,3edce6d6-3ab5-46d8-aa13-241c3ef72061
Sn,XO3,7b332217-08ca-4426-a463-cf47a91c0917
Sr,X2O,b1f31ca1-f215-4647-876b-206239d5ce80
Sr,X2O3,8195de1b-a3a2-401e-9db7-3409d3796498
Sr,X2O5,2f3487eb-2bff-4fd0-b43b-66e172f0ff71
Sr,XO,62e754fd-cd1c-489c-85b2-70dc953a3417
Sr,XO2,763322a7-670f-4015-8d43-3208a991ea4b
Sr,XO3,9074bd0f-5f54-4501-9369-a625938aeaf8
Ta,X2O,1f28758e-c21c-4275-bc71-cc62202ac886
Ta,X2O3,8e7b624f-c91c-4fa0-807e-fdfc5f08d992
Ta,X2O5,15f8b85c-66d0-44b7-91b5-f70065d49985
Ta,XO,f8d78ccd-df0d-4a58-84b2-a2923588afa7
Ta,XO2,b374c3b5-b23a-4b5e-8588-ade179e41a98
Ta,XO3,43589578-4b48-4982-a66d-8adaff6622e3
Tb,X2O,cf28db6e-554f-43b3-a091-6859c0256059
Tb,X2O3,c1aed17c-97c1-4e4d-ad16-7b7642563ed2
Tb,X2O5,4ae14846-c121-47f0-8544-a797c64ce6f2
Tb,XO,379e0305-0c9e-4599-8b13-95acb0cc40f2
Tb,XO2,eeec2a69-526a-4e9e-814a-6df4d18313ed
Tb,XO3,f4022917-23f8-4eda-a622-7b1ab2890de6
Tc,X2O,d3af80fa-614a-4587-b9fa-60297582b0a1
Tc,X2O3,ceb202f9-e2f5-4dfe-8d14-32a7e70c4979
Tc,X2O5,e1908b7a-44e8-4e4a-9039-8f465cccb299
Tc,XO,5acfb6b8-1886-4460-bf1e-a535cffe13c9
Tc,XO2,d2699097-5f69-403d-9b54-75bf4b087cac
Tc,XO3,068c0a8e-845a-4b89-bd95-ad1220028b89
Te,X2O,77f57e38-42d2-4aba-bc6b-64c93b56d4cc
Te,X2O3,ab7c8753-56c9-4ec2-a7c9-d7948d9466fa
Te,X2O5,bc6f12d7-a305-4cfa-b9fb-fb102800b203
Te,XO,a4dd95d7-7d4e-4d5f-9ace-775372626401
Te,XO2,8ab52a2a-83cc-424e-a69c-bd9b089a5376
Te,XO3,e4012bdd-7fc3-46ef-8c01-493f000dd780
Th,X2O,5936ebb8-de02-4444-a384-3b414321cf91
Th,X2O3,0b111548-3182-4128-9f50-0065c031dca1
Th,X2O5,f3afaffe-973c-47c3-ae2b-f7f87edf7760
Th,XO,237da957-b44c-4281-8d7d-1b114f5aebf9
Th,XO2,d4097dd6-7719-4e77-b3f4-23a3b7ff8d22
Th,XO3,e372b4f8-4ff8-4ccb-b134-b7d88b9f1ee9
Ti,X2O,5ff1f053-51d0-4d40-83f8-d8fd3d64cf8f
Ti,X2O3,c919e604-af5d-4614-9ee7-0221bc2c5709
Ti,X2O5,86f05f35-80aa-4bb6-9338-3d9ce647f8e9
Ti,XO,92107ce5-aae1-4f03-9b4f-34f1fb3ba3b1
Ti,XO2,2504bdad-fc13-4fe7-ad3e-dd229716e2d3
Ti,XO3,c83cbd2d-dc86-43fe-b4fe-0ad8adda70e6
Tl,X2O,896425fc-f1cf-4b2b-ba78-c9bfb790a36a
Tl,X2O3,5fe1369c-20e7-4796-83e3-13ec7abe082f
Tl,X2O5,fe3ac4bb-1b53-4cea-b5bc-87c442b5e2d8
Tl,XO,a4315cb1-e348-495e-8bf5-461dca10d893
Tl,XO2,f89e0df6-2163-4f2e-98ff-a31ea3932aa8
Tl,XO3,e4b53bca-0897-43db-9eee-4a367adf6732
Tm,X2O,33354d8a-519e-46e2-8536-50342157d209
Tm,X2O3,fca538d3-7acf-4c7b-89b9-fafa92735f10
Tm,X2O5,8252ba0b-4bb3-4a7e-babd-a8204b0b7e76
Tm,XO,f3e4a4da-cb1d-4c6d-9d4d-9aa4508a883f
Tm,XO2,778d43be-61eb-4fe0-89e7-229232ee21c0
Tm,XO3,ee1609dc-63c6-4282-8eb3-01706f50fa50
U,X2O,c608c5e0-f21e-4ada-be4a-bc55d1d3302f
U,X2O3,85757c2b-5f60-4bfc-8e63-220427d0054a
U,X2O5,5a251c95-ca49-4d84-a2fc-44914b447561
U,XO,35ef719f-07f9-4d50-b605-186b9112e18f
U,XO2,112d6aa6-786d-4cf6-99a6-8592e2331c49
U,XO3,8dc57c2f-7762-4219-b1dd-1994c3f3401e
V,X2O,c38d9c98-e126-4455-8276-d66f321b811a
V,X2O3,5bd12df8-d12f-452f-ad26-27aada6bd784
V,X2O5,aa89e859-a1ee-43ba-a3fa-be5b8cd3a034
V,XO,87c99690-8402-4595-a77d-f54c4b064d2e
V,XO2,f35289ae-b646-4fa4-a0f3-51092ccfaf81
V,XO3,1aae8d89-1d2c-4d7a-8835-bcebe59ae855
W,X2O,760cfcac-f52a-4995-804c-8058b57980d4
W,X2O3,6aa1f8a9-84b8-4429-bfc8-0cf8b1d7439f
W,X2O5,82c3638e-e63a-4226-bb76-7004c521ffd9
W,XO,f9a4950a-94f4-4b4f-8573-0bad4e1fc0cf
W,XO2,dc98881d-0080-4490-91e2-bac96e44c454
W,XO3,07170dd1-6af6-4cde-b846-02a437187016
Xe,X2O,815952c3-c940-46de-9234-a6f6eb3ece5d
Xe,X2O3,20c3b95c-f4d2-44af-b9f1-888cfa281dbe
Xe,X2O5,711381b8-3783-48cf-acc9-ee243c9f082b
Xe,XO,15eee7c9-a09c-4e22-94e8-fa9b3ea547b4
Xe,XO2,1441ae49-cff9-4f05-8d87-286870a9da57
Xe,XO3,80f668f0-8f32-4b37-8218-775b0c3ca3cd
Y,X2O,5245eab9-af6f-49a3-9437-1fdcdb1381eb
Y,X2O3,7ba9c02f-96f0-4166-b942-03678365df27
Y,X2O5,d10c1e28-ecc6-45c0-b9c2-7cd5b4d5b9e8
Y,XO,bb18910b-4288-4678-a3f9-37c7379e4d8a
Y,XO2,6b690a9c-b617-459b-b2be-03a4fea575f5
Y,XO3,f7f1402a-0d22-4af6-82e2-96e71f720df6
Yb,X2O,5a65b4b2-f99c-48f7-9704-6512ac575b58
Yb,X2O3,3b8856b7-1e2a-4b74-ae89-5b9c3ff9f41e
Yb,X2O5,3432eb31-b9ee-4bd4-8d43-ff25ad6e7327
Yb,XO,d926837f-cc1e-4e0f-9470-03658850bcaf
Yb,XO2,2709c377-f486-4b03-bc5b-3172a910facc
Yb,XO3,0fde8d70-0b22-43e9-a8b9-503655dcb710
Zn,X2O,2e22d8cb-5e48-41bf-ad19-8f55ad35372f
Zn,X2O3,1482c12a-4e27-4711-948a-7b3aab18c17d
Zn,X2O5,0fb0fde4-0152-44a9-bb3a-510863a7c1c5
Zn,XO,d3cb284c-1e4e-4bcb-8f97-596ff918da78
Zn,XO2,4763d908-c7ba-4cae-b253-3ccd8a0ab140
Zn,XO3,734aff30-6695-4f72-bbd4-5f9f52a63744
Zr,X2O,afe2062f-b6cd-4a42-bce0-712f0c6e736c
Zr,X2O3,f4835812-9e86-4d14-b62d-c0aa439636fd
Zr,X2O5,bcf2c3b4-558f-413b-8545-b6b58c668a4c
Zr,XO,95440752-2eaf-4528-9dcf-fd602dfc9150
Zr,XO2,f04fe7a7-353c-45f3-9119-348bfe4d4334
Zr,XO3,cf10e98a-970c-4233-98e3-d7d0fed871b8
