#element,configuration,UUID
Re,X2O3,a4a92181-85f1-4a31-8573-4eb9c4f00255
Re,X2O5,41016602-abd7-499b-ba9e-ec8b5ba37950
Re,XO,467719d4-9acd-4ad3-8446-c0cdaa5f9fce
Re,XO2,6bd9d772-4a73-4fdb-9557-76e281156ae1
Re,XO3,d7ccb91c-5c13-4730-a6de-16a5345cbbf1
Rh,X2O,835e4308-6657-4b7d-bb04-136b73f53004
Rh,X2O3,138ce4bb-28ff-4c92-990c-f54336681d44
Rh,X2O5,5dca0ce7-b4c6-44d2-ac56-96d106b78626
Rh,XO,7e730fec-720d-4bba-a8e3-f5095c9aa3ac
Rh,XO2,37958c42-838b-41fc-a68c-1f2738622f6a
Rh,XO3,309679d0-3dca-4582-8e57-177ad7aaf1b4
Rn,X2O,84fd4519-9a49-4224-a4b3-82fda813d762
Rn,X2O3,c4ee8b6d-5d65-4eab-bfee-dac5c266b0f2
Rn,X2O5,f7f91ef9-fbb8-42fe-901f-a24237e38eb4
Rn,XO,5b0da7bb-3134-4a9b-8d95-7c240046ec25
Rn,XO2,6f86f631-bfc2-49fa-b008-b6bcc7778586
Rn,XO3,08c579af-7d95-4862-ae70-fc0e7bb5f96e
Ru,X2O,fa43bc2d-aad7-4f87-a9f6-03fde3bdf21c
Ru,X2O3,61d33800-7893-4a66-b61d-88fb295a60bb
Ru,X2O5,8cb31a46-c0ed-41d6-8a44-44f0e87aaab0
Ru,XO,8ebde4e0-53d7-49e6-812d-1ab1bc3810cb
Ru,XO2,5335b99c-5c2f-4275-8dd8-4d6876b3f81b
Ru,XO3,d98156aa-90af-42b9-acfd-8c23b380c2e6
S,X2O,2475654d-e8ef-49b6-87e4-3ad6e86af625
S,X2O3,272fe9ed-0b84-4929-a11c-804552cbbdd4
S,X2O5,dc43fd32-d2fb-4143-8ceb-2a721c4f3c72
S,XO,257fec0c-be99-42fa-bc72-e470a7e17fdf
S,XO2,d8f45f13-e012-4093-9728-a5233b298c13
S,XO3,b27b7eaf-2ef2-417d-907c-806598438ed0
Sb,X2O,8f18b051-5a8b-4406-8772-31b6f84f7ee7
Sb,X2O3,a635271a-0a1e-4f07-94e6-c331b2544be5
Sb,X2O5,af9ff9d8-9a01-4c17-8cf0-bdd8bbf95de5
Sb,XO,1b61437d-15dd-4bbc-81d9-db5a0c74f336
Sb,XO2,b6072632-e0d2-4141-aef6-aef8ee68b13b
Sb,XO3,3b7eab1c-ca9c-4212-b0de-ed626fd8067e
Sc,X2O,2d0a4f78-0ad3-47be-a819-13ca63665be6
Sc,X2O3,a15d8b7b-61ec-4f35-b5b2-fa0903466463
Sc,X2O5,05c3f4e7-040b-4a31-9c68-ddc811c7ceca
Sc,XO,ec9710f1-547c-4a86-ae21-c4a34fc94899
Sc,XO2,84f589cf-fe52-4277-8d63-53fee9330d67
Sc,XO3,25aa80c8-e86f-494e-9c09-f76623d06e82
Se,X2O,b4297c96-715c-4b1d-9a45-d99b07da4ba8
Se,X2O3,62f436fd-3907-4d92-8af4-008dd79ff91e
Se,X2O5,b2d22326-8cb9-4724-ba07-8a21ecb7e7ce
Se,XO,54e1b008-2725-4235-9ec2-9591c38be264
Se,XO2,dc11407c-39ad-4402-a2df-5e803c4a6304
Se,XO3,8c60abb6-07c3-4fc0-9cac-81eac2f66e9c
Si,X2O,a25052c2-00ac-4212-8fe6-be8e1cd73d3a
Si,X2O3,049d2944-4462-4797-b77f-943ca23e7391
Si,X2O5,0dd154b8-dda8-4e4c-b670-b74d5383e456
Si,XO,e77c0f9f-060a-411c-82ae-928304485e66
Si,XO2,a3e126f9-3481-4ff4-9948-86e6ef0c1165
Si,XO3,995a3d9c-8379-43a0-b7bb-2d32dc840b0b
Sm,X2O,c4df24c0-096d-4b18-bcd8-c1d05568d1d9
Sm,X2O3,051e9411-7095-4e67-91ce-2fc11b2a3653
Sm,X2O5,4dfca169-8ab5-4a40-9e51-02d54b5c595c
Sm,XO,2206d909-c4f7-419d-9295-f17432975bef
Sm,XO2,f5f29d2d-1056-4ae0-9742-1881671dd950
Sm,XO3,f87fcbbd-cbd0-48a4-b2ff-179acc2fa0c5
Sn,X2O,d1d85094-76de-429d-b2ff-0816e2934ab4
Sn,X2O3,1cd41c70-f885-4d33-b630-59fb61a8b41f
Sn,X2O5,f05e11e5-276b-481d-b7e0-46607dc751b6
Sn,XO,fd2fe2ab-cfa4-4f62-a6f4-5ff2cd847818
Sn,XO2,c43a68f1-7a52-47f5-a489-a57b229a31c0
Sn,XO3,dc3ecd79-c0dc-45c8-8d69-c3bf98d55f28
Sr,X2O,a0ce619f-570e-4837-84a9-aa96952ddbf7
Sr,X2O3,a03dd79b-39f4-4975-aadd-c49c1f3434df
Sr,X2O5,fe01aee9-02c1-4208-b6a3-a3397024293f
Sr,XO,30f961ee-edce-4902-9cf5-89be47a3607e
Sr,XO2,8c29fb3e-5dad-421c-b296-bc2a0fb57efb
Sr,XO3,ff34ea14-fb83-471e-81bf-d9da9178ba42
Ta,X2O,4a7f1ed6-0b24-40d3-95e4-8d26a24abc3e
Ta,X2O3,314dfae7-bf4f-4b20-869f-1d54214498c8
Ta,X2O5,51d9eab7-e342-4094-97aa-4dc8b1771ddd
Ta,XO,9e874183-97e1-4c7e-9f7a-dc23baeacefb
Ta,XO2,28e3af3f-2d93-4b54-91ca-45c2a8fb668c
Ta,XO3,502d14f6-2d52-4552-82d0-5bab439c72f7
Tb,X2O,afbf8d2c-b131-49b1-a1a8-c587149d0331
Tb,X2O3,6f9059bc-04d3-422c-9430-21a2665349ac
Tb,X2O5,c262fda3-fb48-4efd-a4dd-adb80e99991c
Tb,XO,86fed281-63e3-4ff8-9640-fbd37cdbf8ee
Tb,XO2,8c56ede2-dd9a-4677-9ad5-353e9f26ff4c
Tb,XO3,d0cbf616-7f13-423a-b9e6-29d561177083
Tc,X2O,558d4317-f98e-4762-8d64-e7d200ca30da
Tc,X2O3,d389a884-e14e-42cc-95b3-d0bce45d1a1b
Tc,X2O5,689f24d0-e13a-4488-9e7c-c3b9e1307356
Tc,XO,9b1bcea9-c7e2-4ad4-9593-c6e7fb70c39c
Tc,XO2,6608b4e7-21cd-4bca-8b57-8aee794fa647
Tc,XO3,9255e7dc-dffb-455f-a783-7f94f4692493
Te,X2O,dae9e0a7-76aa-4296-ac2c-f9ae7abf98ea
Te,X2O3,7e3c7737-9e15-42ef-a978-7a2d3ded57df
Te,X2O5,a5251b95-234c-4e0a-b6ee-ac4029983197
Te,XO,7bc498e6-633d-464b-a4ed-b10f646c722c
Te,XO2,9bdf5fbc-bdf7-438c-9479-8a22e418beea
Te,XO3,e5052391-273a-4a6f-b2a2-76418b21b17f
Th,X2O,bcfae1fa-91d2-4f0f-9eb5-34d32cdada4b
Th,X2O3,2add48a3-9f36-440b-87ee-369271fa4b54
Th,X2O5,d8d3bc5d-0a3e-4015-a042-1ae7f52af490
Th,XO,e627158d-91fe-4aca-b189-406a76d63829
Th,XO2,7d58f9f7-174c-408a-a693-ca2a1ce3c2fd
Th,XO3,188accce-bd3f-4a9a-a7fc-0160a6c6fe8e
Ti,X2O,b76267a2-4170-48ab-9693-acaf0869062a
Ti,X2O3,79765399-514b-4080-b7bc-f52da44a9e89
Ti,X2O5,334c2d7d-ea1a-4a13-b65a-295756e5a56e
Ti,XO,45d2440f-7fe7-49c9-a937-fd3e85682be3
Ti,XO2,1c087be6-5565-4a17-a033-c13dae8be669
Ti,XO3,b4ff10bd-c3d4-4b10-a3dd-18ef10c2cde9
Tl,X2O,5af3335f-ce74-49e6-8915-437be89c424e
Tl,X2O3,578d6fc3-b5ca-4189-ae6a-778aa87ae436
Tl,X2O5,dbabd8cf-146f-45d5-84d4-146faa6c69fa
Tl,XO,9ab1eecd-6a08-45e9-b5c8-070c1fa37528
Tl,XO2,ef7888b8-b1f4-45b2-a1e6-5b6a1a729163
Tl,XO3,f86bff08-7cda-4a37-9359-72cc051e14f2
Tm,X2O,0bc6169c-e83d-46c7-89ce-09d065d6fd05
Tm,X2O3,8b15fc96-0680-4969-8885-4f382a430a4b
Tm,X2O5,d5fb2a83-2956-407a-8e07-1c0f386e1a08
Tm,XO,224c9fc1-1ad0-4503-9810-71ba7f66bf9a
Tm,XO2,b82e3b1e-4030-45f8-94d0-0e2fab658945
Tm,XO3,eabade5b-4951-4846-9a5b-7284d773094f
U,X2O,fa1319fd-4530-4d99-93ea-fc820eaa80c7
U,X2O3,5570d4b9-565f-417c-95ef-54d71a43d5e1
U,X2O5,587146ab-9871-4193-89c6-66fa7bb81072
U,XO,28d0e99f-b8b1-43d6-b76b-35344a83a2ba
U,XO2,165dfba3-ed21-4a67-b728-67f5b07e444d
U,XO3,a0c914cd-faf8-43a7-957a-fd75cef54fd5
V,X2O,f91000de-3824-4e6d-9c66-1710e090df0a
V,X2O3,f3e0f6a4-f9c8-468c-a786-84c5a1cad983
V,X2O5,671f929f-29af-430b-9598-d869f584c407
V,XO,94d4ad02-c86a-43d6-b080-69033b99115b
V,XO2,2dfd89a8-3882-4f9e-8020-2fb1bbcee0a8
V,XO3,ac988466-2b86-4d0a-ba1a-a48a93546d97
W,X2O,8cbaa9fa-0320-462a-a7fa-1873d971c72a
W,X2O3,23bb809e-2613-45aa-9758-ca6e3fa8ed3f
W,X2O5,07edcdc9-205e-45ae-9e5d-cef1d4d1ab45
W,XO,6105148d-9196-46f3-8133-654c59ffc2fc
W,XO2,4a30dac0-b87a-4b99-a3ad-0f299880dfa2
W,XO3,881da8d9-884f-4e1d-8c98-329c4d6a7575
Xe,X2O,b24a8382-4f45-4505-9019-107d8af4b2b9
Xe,X2O3,ae7e58c9-2a8e-42c2-9144-bba091cc7299
Xe,X2O5,4edc957a-b93f-4320-bf0e-1517a00df946
Xe,XO,862d93ae-8819-4bbc-840e-56bc53064c01
Xe,XO2,eedcf85d-8c72-445b-bb36-e725d5789ed6
Xe,XO3,0c912efa-afad-4bf5-827f-bd59a12aeaec
Y,X2O,0aaf5200-641c-43bf-9f12-b456b52ac2ca
Y,X2O3,8546af2a-8808-4311-bf1d-842f1527c2f2
Y,X2O5,4131204b-f52f-4709-9f84-ddda4416aaf7
Y,XO,da6b3d08-3449-422e-bf27-94a2d197ad8e
Y,XO2,079b693c-2560-4c60-bb3f-4fa0b90d507f
Y,XO3,8d3f2055-2a36-4567-9767-ed93bdcbf0d1
Yb,X2O,a177e4b2-94e3-4a42-bc45-c2cf623575ec
Yb,X2O3,fa09ec91-9aa4-4c3d-9875-0d1306bdbfd2
Yb,X2O5,dc23adc6-841f-4d33-b580-a16bff329b40
Yb,XO,869b7445-10aa-4608-819c-4add3d818235
Yb,XO2,c7f86a1a-a44d-4f60-97ec-c985067237d4
Yb,XO3,941305fc-8f6a-4a7f-9a12-b40ab3baffaa
Zn,X2O,d2133ca4-ec9c-46bb-b996-8284125b8bfb
Zn,X2O3,3250d1dc-e6b5-482e-a118-fe45107fb03b
Zn,X2O5,b71fe087-a073-4bf7-b672-3ecfef595c9a
Zn,XO,37333f16-7b8a-481d-955b-75a247c67145
Zn,XO2,95ec948f-f320-4644-92fa-cb9b8d1a4dd6
Zn,XO3,2005e720-c833-4394-aab8-25197d7b7030
Zr,X2O,ec92fe25-d91b-4f10-a519-aeeb141e9610
Zr,X2O3,a212ad90-761f-4c50-b2d2-14447b50f469
Zr,X2O5,3587e583-1b9b-41cf-a466-434dddcf5457
Zr,XO,11a1b8cf-15af-4448-98b7-3b957686b1b5
Zr,XO2,e95edeb9-c5c5-4fa2-b8d9-e39dddc72863
Zr,XO3,5df9f6b5-7b9c-4c00-a74b-875910b2568d
