#element,configuration,UUID
Ni,X/SC,9111aae0-c6cd-4ad7-80d6-1bfb02a4457f
No,X/BCC,7a93fa0b-6644-44da-815b-09bb43ebb714
No,X/Diamond,bb9a1e38-4242-4f7f-af2a-d8876e899163
No,X/FCC,68c74058-6cd4-4ab8-a68a-6288a5379e24
No,X/SC,0ff64530-f9c5-41ae-aa11-aaf6a1b570fa
Np,X/BCC,f066a37f-aa92-4232-9b6a-d61b1e978b03
Np,X/Diamond,afc02d3e-8f12-4c66-adbc-6458f07b0389
Np,X/FCC,c3fc2fd6-d809-4bb5-a1c9-5bc9cc01c7ed
Np,X/SC,1dae9eeb-60bb-42d9-8e07-2f4408ea1f1d
O,X/BCC,1cb75bad-6b53-4db9-a2f8-7366468d9d6d
O,X/Diamond,643ca6a6-4f35-4833-8363-c65809f75248
O,X/FCC,4d16fe3c-5d86-4254-8181-893ec03db2f7
O,X/SC,15d9aa57-ea99-4115-8e09-ce6766893964
Os,X/BCC,e037e31e-960e-45b1-b8f8-abeaef85cbb7
Os,X/Diamond,61e894e6-f7b1-4646-a701-50b4581848b1
Os,X/FCC,4b026301-bac5-4a8f-9d74-f0bd3a6c621d
Os,X/SC,68dbe9b8-db06-483d-9868-1ffcaabe44f5
P,X/BCC,7fb03bc7-6a97-43e0-ad21-39f215cd2c92
P,X/Diamond,54dc6ad5-0d8d-4b3a-8df2-d67a6a37274e
P,X/FCC,24476679-ffa2-4be8-9293-317f6d30dded
P,X/SC,f6c04929-f606-4daf-915d-a82bb1af1a47
Pa,X/BCC,af25fd31-df30-4c23-a10f-834016989272
Pa,X/Diamond,1271364f-dd8b-40b4-acb2-d31543aa7014
Pa,X/FCC,cf565ccd-34a2-4ecd-b515-5bf425c32fca
Pa,X/SC,3869b8ed-5622-45eb-89b9-191fa99a9e0c
Pb,X/BCC,924c9f02-0d0e-423c-b003-c222009fc4ed
Pb,X/Diamond,b2ea50eb-40f4-4b99-9ca6-b6d2bfc7d56b
Pb,X/FCC,0d50e1b3-5191-4186-a4a7-c4a75e91af15
Pb,X/SC,b4fe316b-f213-4355-a68d-8306f5f0d9f7
Pd,X/BCC,3f7d2743-268d-4e0f-8f7d-b4c7a3ada4ee
Pd,X/Diamond,5d20cb87-5531-444c-85e4-7bde870a5e39
Pd,X/FCC,8bb76203-4a8f-466c-ba6b-845d3b70c074
Pd,X/SC,1a01ed50-62f3-4b81-9f90-4b22ebbd1788
Pm,X/BCC,db2f5d43-804a-4776-b845-0a01ac1347b3
Pm,X/Diamond,2205ab89-2d15-4f06-8285-6d59b95018a3
Pm,X/FCC,d15e0572-bd29-49bd-a8fb-c15c5aac3467
Pm,X/SC,898ff2e8-b4b8-4ed4-8f28-52f0373efa3a
Po,X/BCC,684782ea-afef-4d97-a0b2-12066fb8ca25
Po,X/Diamond,15fb761b-ca87-4ce4-829a-eb4e9a8b953c
Po,X/FCC,82ec469a-e17e-486c-8af7-f12621f32032
Po,X/SC,7515637d-2ba2-4908-922e-0d780cee95a6
Pr,X/BCC,dd5c6991-0346-4d77-ae6f-eabccd1ad9b3
Pr,X/Diamond,a266a148-a33d-4bf6-a40a-436d313e8b3a
Pr,X/FCC,b353c9d4-a00a-4069-9cd4-7ee42fc213a1
Pr,X/SC,402c2eb4-80a9-41fb-a2ab-9fcc4b2da45b
Pt,X/BCC,4b5b149f-cfe1-41a1-92e0-eb4e7e0ac99f
Pt,X/Diamond,e36d6fe2-38d6-412f-bcdf-058853d5e48b
Pt,X/FCC,9f149b09-7333-4877-872d-c3560f3a9560
Pt,X/SC,0abc8290-bbbc-4ebc-b948-5fafdf1407ba
Pu,X/BCC,cae2d65b-c902-46f8-8e8a-fdeb85ef30d9
Pu,X/Diamond,bfbfa171-24c7-41fd-9db9-d0167d87e8ab
Pu,X/FCC,c75626e6-5cc4-481b-8f1b-ce596e0194a8
Pu,X/SC,b1e600ec-38bd-42c9-be4e-fdfac435f5cf
Ra,X/BCC,7b12a85b-8929-4369-9914-6b4f805cdc63
Ra,X/Diamond,bc73937c-99a9-47fb-8d1f-c0862944e35d
Ra,X/FCC,e29254a0-cbae-4acc-ad61-10f5a5b70bbd
Ra,X/SC,7560e3a0-52fd-4b62-8f80-85a1a3bd15fa
Rb,X/BCC,b8eabacc-1b7b-4f43-a739-38674b5d7956
Rb,X/Diamond,b3624dd1-06e1-494c-85b4-38c0bce721e8
Rb,X/FCC,2e0cdd3e-bcc0-4744-966b-fb2b8ad3e9ed
Rb,X/SC,c6c54a5a-af07-4be2-90d8-b76a67ba18cd
Re,X/BCC,4592309f-869d-4619-bfa2-f442690457d1
Re,X/Diamond,5c3cb466-d260-4c3f-91cb-9fe748344c7b
Re,X/FCC,08253ced-c8b6-46aa-9eb1-1778e5dc9b3f
Re,X/SC,0caa5df3-8957-4848-bd9b-609020556885
Rh,X/BCC,2526c911-f047-4b15-bea4-8e398089a921
Rh,X/Diamond,076d59f6-98a5-41a6-8625-587e8c0c2fe9
Rh,X/FCC,b60c5630-5bbb-4c78-9ad3-88eacaca94ed
Rh,X/SC,7fdc3e85-efab-40f0-bffe-5ae5698e49cb
Rn,X/BCC,1019a242-604c-49e7-ad86-e4d82d96fbd2
Rn,X/Diamond,58378675-5a62-453a-af33-bb1eb5ccb675
Rn,X/FCC,c3734c20-0967-4dbd-b5eb-2f0440f7977b
Rn,X/SC,0e3dc7fe-aa80-43de-a690-ea6f768ceee2
Ru,X/BCC,b7f28275-c83b-4c80-b8a1-36ef11049098
Ru,X/Diamond,b9e27199-f7a1-4b8c-b6b4-bb430e73b37e
Ru,X/FCC,ffa737e8-9ec7-4bde-be3e-b1003e40c3c2
Ru,X/SC,07620a4e-3d34-4bf8-9678-5a1a18e3f043
S,X/BCC,fcc90c94-74b0-4d62-aa05-d3b811e1464f
S,X/Diamond,97f4e7f5-4cb5-426a-8479-4e32e2f3abba
S,X/FCC,41fc57a0-8152-4317-ae2f-5847bdce77db
S,X/SC,4446cc78-d1c0-4110-87ae-1a464102d74b
Sb,X/BCC,47f29394-a02f-4cac-9173-e1e480c6a428
Sb,X/Diamond,d7fb29b6-83d2-4cd4-a931-80f318b3ffd6
Sb,X/FCC,871f6f18-1407-4cb7-9a1f-38cc10e36049
Sb,X/SC,85ab7b0c-b0fd-432a-94f3-5248650a9f54
Sc,X/BCC,33a5102f-4591-48a6-85d1-712904719383
Sc,X/Diamond,90dc8e55-f7f9-4062-baa2-02114b6d6722
Sc,X/FCC,c6e92b13-17cc-4e5e-bf9a-a7f8828165b3
Sc,X/SC,8be695ad-c5e4-4af2-b57b-197a9dc05cc6
Se,X/BCC,3a75d3b8-755e-4a32-a4c7-66ba59e4b0cd
Se,X/Diamond,ee700e59-1099-46b9-ab97-9427bc2c7404
Se,X/FCC,b6f3bdba-6bd1-4417-b279-878354ded70e
Se,X/SC,410521f7-3cf1-45e1-9a10-d6cf126d4ee8
Si,X/BCC,521103d5-532c-4981-bfab-1b4672094db0
Si,X/Diamond,b131ab52-63d8-435b-9566-e5acc0f66e20
Si,X/FCC,c6328eb0-8937-44a8-9dbb-b74d69b77df4
Si,X/SC,be92ce3c-47e0-4274-9ee0-49348fd405eb
Sm,X/BCC,b5d28525-3eef-49b4-869d-da62895c4932
Sm,X/Diamond,dea3305a-af9c-447a-87b7-9127a41749ff
Sm,X/FCC,e2fde879-a7d5-463b-852b-c113847ff154
Sm,X/SC,d078cdf3-a7fc-4431-9804-2dcdc0a9c551
Sn,X/BCC,f210f86e-3147-4886-b99e-23087aa34b76
Sn,X/Diamond,1e245eee-58e6-4ece-8165-47d106c5b75a
Sn,X/FCC,639da07a-302d-4af4-9d3b-2fdcf0477df4
Sn,X/SC,66487f63-4431-40c7-b00c-a155f87753b7
Sr,X/BCC,95505c88-1fa4-42d1-a4d2-df2fee9bfb05
Sr,X/Diamond,c7d6b396-b173-433c-abb8-0c13f9e67050
Sr,X/FCC,21b194ee-9337-4722-b614-ab41ee7aedea
Sr,X/SC,34afc0a7-ab70-4cfe-a61e-5b9450b3bbdd
Ta,X/BCC,9ac057c3-25fc-48e9-84a5-b2317fee2fa4
Ta,X/Diamond,9ddb5295-530f-429d-8711-824d8f0b7f79
Ta,X/FCC,7ec3b7d4-3635-4a1f-85e3-a8325c6c6a9d
Ta,X/SC,9826ddd2-5af8-43bb-b43f-68b84850aaec
Tb,X/BCC,32551fcf-4b64-482c-b805-e72d7678ae5a
Tb,X/Diamond,5884f73d-2766-4bed-96d1-a079487d0c83
Tb,X/FCC,280fb9e6-b2a3-4f1a-b0f8-8c677c4a0f50
Tb,X/SC,b743f73b-1606-46c7-9917-78b7a6295a43
Tc,X/BCC,a00af9d7-2d9c-4386-8768-824b5b2ba8ce
Tc,X/Diamond,bf94a498-8783-490c-97ee-7285fa5f456a
Tc,X/FCC,f640c0be-3cbc-4344-9b2e-5a49e7c5a54a
Tc,X/SC,00cb6bf9-a1d0-430a-baf9-75923d5a1983
Te,X/BCC,bfa5e6fd-d765-4657-b808-a4a45357fd2a
Te,X/Diamond,d7db4c54-3771-4f35-ad10-e6e236fb46e3
Te,X/FCC,38fe590c-91b3-4517-8ebc-24774527a973
Te,X/SC,55185901-c958-40ac-9c44-d172121f69a6
Th,X/BCC,ff833153-3b71-483d-914f-01de1cbe759c
Th,X/Diamond,9bdf0e9c-bf55-40bd-b61e-7e70efcd9fb0
Th,X/FCC,19ea8e4f-b84a-4535-887c-d49b3eacc398
Th,X/SC,dd7cd1af-a72c-40bf-8439-1bb986e141d1
Ti,X/BCC,ba7b5d54-b791-459f-9833-aa9205e192b3
Ti,X/Diamond,4584c343-95e0-44b5-993d-796325ace1c5
Ti,X/FCC,b6480b5f-44a2-442c-9fb1-1fcc487d59b7
Ti,X/SC,4412a4aa-993f-40d6-9e47-f6f038ffa2fc
Tl,X/BCC,0644627c-655b-4722-9b93-222a33dcea5f
Tl,X/Diamond,3328ad4b-0ab2-48a5-bacf-32740b9093ab
Tl,X/FCC,32136aa3-09cc-434f-8a46-af10f8a7add1
Tl,X/SC,f7a1d09f-24c1-4084-be6e-14fe92eaa523
Tm,X/BCC,bcac5edf-05a9-42ab-ae09-677be1face07
Tm,X/Diamond,eff7598a-5278-4df3-92f2-9af2aeb2e5be
Tm,X/FCC,4bf8bdc3-b44e-46f8-8fa7-4508ebb0ec9a
Tm,X/SC,d54af9b8-81aa-4ebc-98a2-7898c33cbb82
U,X/BCC,93141912-45f9-4c6a-b697-ddf8354fbd33
