#element,configuration,UUID
Cm,X2O3,3787151a-9b2a-4131-8fa8-3a00ecd539a6
Cm,X2O5,8a83ba2d-c708-489a-832a-704917d7cde8
Cm,XO,176f1548-f50e-4ebb-8645-fcf63a49fd9e
Cm,XO2,43d1c218-0694-48ed-8a7f-7797455d6d6e
Cm,XO3,25d38d56-898c-4a47-90fa-6fc372343c8f
Co,X2O,4801a878-59c4-4534-82d6-b614d2343901
Co,X2O3,910eb976-01e2-4527-8f72-40df5ff9e67b
Co,X2O5,c2c276d5-e3a1-412f-add2-b25dda459821
Co,XO,cd890cbe-d520-4664-bcf6-61c3fa620646
Co,XO2,20ff151c-db0f-4372-a282-ecb57f82f778
Co,XO3,8ea6e55f-098f-4c8f-b669-a7c42e62d71d
Cr,X2O,ba988511-e1fd-44c4-9806-97751e15765b
Cr,X2O3,1e183e04-3493-41e5-9cab-7086e3e4ac9b
Cr,X2O5,8034dfff-47a3-484d-9aee-2efb5e75e330
Cr,XO,298c320b-381b-4d2f-8ee5-2b696b2e127d
Cr,XO2,02aa8e5a-ef65-4769-a0fa-9349582a14b6
Cr,XO3,e51eb522-7e9d-41e9-84b3-15edd83abde0
Cs,X2O,58b58809-ca85-4884-8b93-37c371048e92
Cs,X2O3,bdb0f7c9-1d8f-4e42-9438-6eae3ab11ed1
Cs,X2O5,14187f93-eab1-4ffc-8501-2774a3bb9dc3
Cs,XO,813baff1-6d68-4257-9661-8e1f1d156319
Cs,XO2,62d5d14c-ca8d-4f14-abdd-e42ff364c467
Cs,XO3,11762726-e338-47e4-9d15-fd2c3736df47
Cu,X2O,7e4a62af-52c4-4313-b2d3-d0406c633758
Cu,X2O3,8cf96c28-b5fb-45cb-932b-2236fd827a40
Cu,X2O5,f3a48e13-75e1-4fb6-9d14-d41084787be6
Cu,XO,88a78aa2-a2a4-4006-bfc4-a68352232393
Cu,XO2,36ee803e-35b2-4489-84ba-92f22fab22b9
Cu,XO3,9fcc4da8-a005-4809-b1f6-8f221ee7feae
