#element,configuration,UUID
U,X/Diamond,279ef65e-33c7-4eb5-b0ab-b73184824cb4
U,X/FCC,2ea1a4e9-1a58-4a48-969e-fd473a937d83
U,X/SC,cf7228f8-7617-47f3-be68-508f03226b67
V,X/BCC,044f618f-602a-4a15-9537-af79a86057a9
V,X/Diamond,0cdd084c-2df2-4241-905b-5eff28e1902e
V,X/FCC,db6ffef4-1de1-4d94-bbcb-e7cd8fb7de08
V,X/SC,15c70216-e425-4498-a06c-a8f26fc72b5f
W,X/BCC,e52f84f5-bbd2-4bcf-a846-fa8c8fbdb358
W,X/Diamond,eac4150d-99e9-49ce-b915-67a098a1700b
W,X/FCC,a33485e9-6644-41c8-b1e6-70e6eb9d864a
W,X/SC,9df09ce0-6f87-442f-94e0-b52d83c73997
Xe,X/BCC,143ff597-c3b7-43c6-9cde-3be5269357ae
Xe,X/Diamond,f805bf06-6157-4ca6-8ca3-a313e16d9fb4
Xe,X/FCC,b9f5d5e8-c8be-4249-92fb-45227ef9b10f
Xe,X/SC,7246ae73-5699-413b-bec1-116f11ab8117
Y,X/BCC,71b80993-a514-4973-a40c-80b8356fc547
Y,X/Diamond,52007d8b-5e45-40b0-802f-617cc5615a16
Y,X/FCC,5eebea72-ab0b-4931-a9c3-eef052957673
Y,X/SC,ade60c70-c754-40ae-a7e8-72902c7a3aec
Yb,X/BCC,c0a85fa2-5602-42af-907f-d1548d9ad50f
Yb,X/Diamond,769e19c8-3786-4cfc-a8fd-33910ef2e007
Yb,X/FCC,db5b79b0-0b14-4c5e-9172-175953aed884
Yb,X/SC,b10e6b85-00c7-4435-973f-05187ada3212
Zn,X/BCC,f32b02a5-c7f1-4988-86de-9eb31c385b1a
Zn,X/Diamond,5926f1ab-33e6-40f8-9e83-396739e5f02a
Zn,X/FCC,9a6233b5-10c8-4ccc-bb5f-41df1cd40925
Zn,X/SC,514f77b7-dc7f-4110-bb53-6f28fb350b99
Zr,X/BCC,c24affef-5ced-4f0c-9288-3301071f5d0b
Zr,X/Diamond,ebef7c13-a521-4d0d-914b-4349e5befb55
Zr,X/FCC,622d943c-e88e-4984-952c-0860ecb77468
Zr,X/SC,c67f3006-40f6-4ed2-acfb-c1a317d53787
