#element,configuration,UUID
U,X/FCC,5f7269ef-4b03-4a8d-a535-85f7aafc19af
U,X/SC,fc295b36-b38c-41b8-b49b-dbcb8eaadacb
V,X/BCC,1501b955-7519-48d6-a649-37792c50280d
V,X/Diamond,3a746184-e8c4-430a-b56e-4e8aa0bbddd0
V,X/FCC,28c9ba12-e491-4ea0-8025-8259e3e7255c
V,X/SC,56e73b14-0d28-4a66-9a62-66d6cfc4344b
W,X/BCC,b8e98d3a-1533-4024-acbd-63130914d859
W,X/Diamond,41d946c3-c295-43a5-b963-749bd19a6224
W,X/FCC,0ab63217-479b-45be-9767-9f890d35288a
W,X/SC,df20a235-df4f-41e4-9071-048263bf0824
Xe,X/BCC,ea01c13e-e99c-41a4-8a4d-02e4f2ed2356
Xe,X/Diamond,247e60cb-b6d4-4499-8b9a-9c54e44cf467
Xe,X/FCC,92aedf93-f13c-48fc-823f-5e8b0c6a3723
Xe,X/SC,d705475e-cd0b-474a-8f5f-c3e96f7b0161
Y,X/BCC,b294e2d4-19ff-47d9-9a23-c23b65d0d305
Y,X/Diamond,e60b3cd9-e87e-40b3-91c1-aa0b6284b722
Y,X/FCC,9fa336be-26cf-44c2-9aa0-993f29973354
Y,X/SC,34c250ce-4633-4f43-ac5d-475efbffda01
Yb,X/BCC,e1c475f1-c0cc-427d-9cf8-f80fe4b75825
Yb,X/Diamond,8fbbb592-c23f-474d-b4e8-e5bfd1d019f9
Yb,X/FCC,48f2b5f1-47b9-4431-a8a0-f92a1eb76d7c
Yb,X/SC,bfd3f027-d8af-41d0-ae1c-761260de510d
Zn,X/BCC,707f91d1-ebc7-47d2-b32b-d2bf6386b988
Zn,X/Diamond,9f8b68fc-d6d8-40f7-bbc8-7205f05ca14b
Zn,X/FCC,b21eae00-70f4-4a1e-8337-8c66175e6365
Zn,X/SC,be87f191-66fe-4cea-b7dd-f4edb4ffb3b9
Zr,X/BCC,45c8a507-1f1a-4a21-b69e-32d5d0b64f92
Zr,X/Diamond,8b1f6b39-209d-45d8-bbcc-53a892e28451
Zr,X/FCC,56f2b2f7-1b64-4687-9bbe-2fa92a6b9f20
Zr,X/SC,bc3a7cd3-33dc-4a2d-b0d7-ffaec63c68ad
